,_id,name,warband,subfaction,grand_alliance,movement,toughness,wounds,runemarks,points,weapon_1_attacks,weapon_1_dmg_crit,weapon_1_dmg_hit,weapon_1_max_range,weapon_1_min_range,weapon_1_runemark,weapon_1_strength,weapon_2_attacks,weapon_2_dmg_crit,weapon_2_dmg_hit,weapon_2_max_range,weapon_2_min_range,weapon_2_runemark,weapon_2_strength
983,41cc2020,Neave Blacktalon,Blacktalons,,order,7,5,30,['hero'],285,6,4,2,1,0,axe,5,3.0,4.0,1.0,10.0,0.0,ranged,4.0
984,24608845,Gryph-Hound,Stormcast Eternals Sacrosanct Chamber,,order,6,4,12,['beast'],115,4,4,1,1,0,claws,4,,,,,,,
985,0a2d1530,Sequitor with Stormsmite Maul and Soulshield,Stormcast Eternals Sacrosanct Chamber,,order,4,6,20,['bulwark'],120,2,4,2,1,0,hammer,5,,,,,,,
986,ad900d23,Sequitor with Tempest Blade and Soulshield,Stormcast Eternals Sacrosanct Chamber,,order,4,6,20,['bulwark'],125,3,4,2,1,0,sword,4,,,,,,,
987,8cb0966e,Evocator with Grandstave,Stormcast Eternals Sacrosanct Chamber,,order,4,5,20,['mystic'],150,3,5,2,2,0,mace,5,,,,,,,
988,2843fb51,Evocator with Tempest Blade and Stormstave,Stormcast Eternals Sacrosanct Chamber,,order,4,5,20,['mystic'],150,4,4,2,1,0,mace,5,,,,,,,
989,05e2b8f1,Sequitor-Prime with Stormsmite Maul and Soulshield,Stormcast Eternals Sacrosanct Chamber,,order,4,6,25,"['hero', 'bulwark']",165,3,4,2,1,0,hammer,5,,,,,,,
990,d80a1ee9,Sequitor with Stormsmite Greatmace,Stormcast Eternals Sacrosanct Chamber,,order,4,5,20,[],170,3,5,3,2,0,mace,5,,,,,,,
991,b800f747,Sequitor-Prime with Redemption Cache,Stormcast Eternals Sacrosanct Chamber,,order,4,6,25,"['hero', 'bulwark', 'frenzied']",170,3,4,2,1,0,hammer,5,,,,,,,
992,0b7655ff,Sequitor-Prime with Tempest Blade and Soulshield,Stormcast Eternals Sacrosanct Chamber,,order,4,6,25,"['hero', 'bulwark']",175,4,4,2,1,0,sword,4,,,,,,,
993,d09a68fb,Evocator-Prime with Tempest Blade and Stormstave,Stormcast Eternals Sacrosanct Chamber,,order,4,5,25,"['hero', 'mystic']",200,5,4,2,1,0,mace,5,,,,,,,
994,82eb25b8,Evocator-Prime with Grandstave,Stormcast Eternals Sacrosanct Chamber,,order,4,5,25,"['hero', 'mystic']",205,4,5,2,2,0,mace,5,,,,,,,
995,0565c5a3,Knight-Incantor,Stormcast Eternals Sacrosanct Chamber,,order,4,5,28,"['hero', 'berserker']",205,3,4,2,2,0,mace,4,2.0,6.0,3.0,7.0,3.0,blast,4.0
996,c913785c,Castigator,Stormcast Eternals Sacrosanct Chamber,,order,4,5,20,['destroyer'],210,3,4,1,1,0,unarmed,4,3.0,4.0,2.0,15.0,6.0,ranged,5.0
997,66b2c53c,Lord-Arcanum,Stormcast Eternals Sacrosanct Chamber,,order,4,5,30,"['hero', 'berserker']",210,4,4,2,2,0,mace,4,2.0,6.0,3.0,7.0,3.0,blast,4.0
998,94483481,Lord-Exorcist,Stormcast Eternals Sacrosanct Chamber,,order,4,5,30,"['hero', 'frenzied']",210,3,4,2,2,0,mace,4,2.0,6.0,3.0,7.0,3.0,blast,4.0
999,2c84b33d,Lord-Ordinator with Paired Astral Hammers,Stormcast Eternals Sacrosanct Chamber,,order,4,5,30,"['hero', 'brute']",210,4,5,2,1,0,hammer,5,,,,,,,
1000,f894aa33,Lord-Ordinator with Astral Grandhammer,Stormcast Eternals Sacrosanct Chamber,,order,4,5,30,"['hero', 'brute']",220,3,5,3,2,0,hammer,5,,,,,,,
1001,3d21c818,Castigator-Prime,Stormcast Eternals Sacrosanct Chamber,,order,4,5,25,"['hero', 'destroyer']",240,4,4,1,1,0,unarmed,4,3.0,4.0,2.0,15.0,6.0,ranged,5.0
1002,78bc261c,Evocator on Celestial Dracoline with Grandstave,Stormcast Eternals Sacrosanct Chamber,,order,10,5,30,"['mystic', 'ferocious']",275,4,5,2,2,0,mace,5,,,,,,,
1003,cbf1558d,Evocator on Celestial Dracoline with Tempest Blade and Stormstave,Stormcast Eternals Sacrosanct Chamber,,order,10,5,30,"['mystic', 'ferocious']",285,5,4,2,1,0,mace,5,,,,,,,
1004,ac46dccc,Lord-Arcanum on Gryph-Charger,Stormcast Eternals Sacrosanct Chamber,,order,10,5,38,"['hero', 'berserker', 'mount']",305,4,4,2,2,0,mace,5,2.0,6.0,3.0,7.0,3.0,blast,4.0
1005,2408cf92,Evocator-Prime on Celestial Dracoline with Grandstave,Stormcast Eternals Sacrosanct Chamber,,order,10,5,35,"['hero', 'mystic', 'ferocious']",315,4,6,2,2,0,mace,5,,,,,,,
1006,2f6859a4,Lord-Arcanum on Celestial Dracoline,Stormcast Eternals Sacrosanct Chamber,,order,10,5,40,"['hero', 'ferocious', 'berserker']",315,4,5,2,2,0,claws,4,2.0,6.0,3.0,7.0,3.0,blast,4.0
1007,83b1fcf3,Evocator-Prime on Celestial Dracoline with Tempest Blade and Stave,Stormcast Eternals Sacrosanct Chamber,,order,10,5,35,"['hero', 'mystic', 'ferocious']",330,5,5,2,1,0,mace,5,,,,,,,
1008,11986e06,Ammis Dawnguard,Stormcast Eternals Sacrosanct Chamber,Stormsire's Cursebreakers,order,4,5,22,['mystic'],160,4,5,2,1,0,mace,5,,,,,,,
1009,aa9cb0c7,Rastus the Charmed,Stormcast Eternals Sacrosanct Chamber,Stormsire's Cursebreakers,order,4,5,22,['mystic'],160,4,4,2,1,0,mace,6,,,,,,,
1010,438b81dc,Averon Stormsire,Stormcast Eternals Sacrosanct Chamber,Stormsire's Cursebreakers,order,4,5,30,"['hero', 'frenzied']",215,3,4,2,2,0,mace,4,2.0,6.0,3.0,7.0,3.0,blast,4.0
1011,ad524c22,Pureflood Seneschal with Ydrilan Warglaive,Ydrilan Riverblades,,order,5,4,18,"['elite', 'hero']",195,4,5,2,2,0,spear,5,,,,,,,
1012,6e9c2283,Pureflood Seneschal with Master's Blades,Ydrilan Riverblades,,order,5,4,18,"['elite', 'hero']",200,5,4,3,1,0,sword,4,,,,,,,
1013,67c44120,Pureflood Seneschal with Ythara Darts,Ydrilan Riverblades,,order,5,4,18,"['elite', 'hero']",200,4,3,2,8,0,ranged,4,,,,,,,
1014,b2937bc4,Crestdancer with Twin-spear,Ydrilan Riverblades,,order,5,4,10,['elite'],100,3,4,2,2,0,spear,4,,,,,,,
1015,6e2639f6,Crestdancer with Roped Sickle,Ydrilan Riverblades,,order,5,4,10,['elite'],100,4,4,1,3,0,reach,4,,,,,,,
1016,3d77dca0,Stream-runner with Crestblades,Ydrilan Riverblades,,order,5,3,8,['agile'],65,4,2,1,1,0,axe,3,,,,,,,
1017,217c9ace,Stream-runner with Riversteel Weapons,Ydrilan Riverblades,,order,5,3,8,[],65,3,3,1,1,0,sword,3,,,,,,,
1018,435555ec,Namarti Thrall,Idoneth Deepkin,,order,5,3,8,['minion'],80,3,4,1,2,0,sword,4,,,,,,,
1019,c150c15b,Namarti Reaver,Idoneth Deepkin,,order,6,3,8,['agile'],105,3,3,1,1,0,dagger,3,2.0,3.0,1.0,15.0,3.0,ranged,3.0
1020,221c9420,Isharann Tidecaster,Idoneth Deepkin,,order,5,3,18,"['hero', 'mystic']",130,3,4,1,2,0,club,3,2.0,6.0,3.0,7.0,3.0,blast,3.0
1021,38ec346f,Isharann Soulscryer,Idoneth Deepkin,,order,5,3,18,"['hero', 'priest']",140,3,4,2,2,0,claws,4,,,,,,,
1022,56e6c850,Akhelian Thrallmaster,Idoneth Deepkin,,order,5,3,18,"['hero', 'sentience']",170,4,5,2,2,0,spear,4,,,,,,,
1023,6b637ace,Akhelian Ishlaen Guard,Idoneth Deepkin,,order,10,4,20,"['fly', 'bulwark']",180,4,4,2,1,0,sword,3,,,,,,,
1024,2e85defe,Isharann Soulrender,Idoneth Deepkin,,order,5,3,22,"['hero', 'frenzied']",185,4,5,2,2,0,scythe,4,3.0,4.0,2.0,3.0,0.0,fangs,4.0
1025,250f1616,Akhelian Morrsarr Guard,Idoneth Deepkin,,order,10,4,20,"['fly', 'berserker']",200,3,4,2,2,0,spear,4,,,,,,,
1026,d7502c69,Akhelian Ishlaen Guard Lochian Prince,Idoneth Deepkin,,order,10,4,25,"['fly', 'hero', 'bulwark']",250,4,5,2,1,0,sword,4,,,,,,,
1027,0aa6b8cb,Akhelian Morrsarr Guard Lochian Prince,Idoneth Deepkin,,order,10,4,25,"['berserker', 'fly', 'hero']",260,4,5,2,2,0,spear,4,,,,,,,
1028,7787d280,Akhelian King with Greatsword,Idoneth Deepkin,,order,10,4,35,"['fly', 'hero', 'champion']",305,5,5,2,1,0,sword,4,,,,,,,
1029,7bcf3997,Akhelian King with Bladed Polearm,Idoneth Deepkin,,order,10,4,35,"['fly', 'hero', 'champion']",305,4,5,2,2,0,spear,5,,,,,,,
1030,318fd43b,Spinefin,Idoneth Deepkin,Elathain's Soulraid,order,12,2,6,"['beast', 'fly']",80,3,3,1,1,0,fangs,3,,,,,,,
1031,892eca79,Tammael,Idoneth Deepkin,Elathain's Soulraid,order,5,3,10,['trapper'],90,2,4,1,8,0,spear,4,,,,,,,
1032,dd0a461e,Fuirann,Idoneth Deepkin,Elathain's Soulraid,order,5,4,16,[],120,4,4,2,1,0,sword,3,,,,,,,
1033,45fa3090,Duinclaw,Idoneth Deepkin,Elathain's Soulraid,order,4,6,12,['beast'],110,2,5,2,1,0,claws,5,,,,,,,
1034,52e96d63,Elathain Ill-fated,Idoneth Deepkin,Elathain's Soulraid,order,5,3,24,['hero'],165,4,4,2,1,0,scythe,4,3.0,4.0,2.0,3.0,0.0,fangs,4.0
1035,05bc352b,Cyreni of the Abyss,Idoneth Deepkin,Cyreni's Razors,order,5,3,20,['hero'],165,2,3,2,2,0,club,3,3.0,7.0,3.0,7.0,3.0,blast,3.0
1036,3099608e,Alathyrr,Idoneth Deepkin,Cyreni's Razors,order,5,4,10,['minion'],95,3,4,1,2,0,spear,4,4.0,4.0,1.0,1.0,0.0,spear,4.0
1037,17c711cf,Renglaith,Idoneth Deepkin,Cyreni's Razors,order,5,4,10,['minion'],95,3,4,1,2,0,spear,4,2.0,4.0,2.0,3.0,0.0,spear,4.0
1038,48027599,Cephanyr,Idoneth Deepkin,Cyreni's Razors,order,5,4,18,['beast'],100,8,2,1,1,0,fangs,3,,,,,,,
1039,d3xtb8hb,Ikon of the Sea,Idoneth Deepkin,,order,6,3,20,"['hero', 'fly', 'brute']",180,3,4,3,2,0,spear,5,,,,,,,
1040,972o3kry,Ikon of the Storm,Idoneth Deepkin,,order,6,3,20,"['hero', 'fly', 'terrifying']",200,5,5,2,1,0,sword,4,,,,,,,
1041,7843829e,Gryph-Hound,Stormcast Eternals Thunderstrike Stormcast,,order,6,4,12,['beast'],115,4,4,1,1,0,claws,4,,,,,,,
1042,4a0c43b8,Annihilator with Meteoric Hammer,Stormcast Eternals Thunderstrike Stormcast,,order,3,7,20,['brute'],140,3,5,3,1,0,hammer,5,,,,,,,
1043,ea2ed0a3,Vindictor,Stormcast Eternals Thunderstrike Stormcast,,order,4,6,20,[],135,3,5,2,2,0,spear,4,,,,,,,
1044,c3228aef,Vanquisher,Stormcast Eternals Thunderstrike Stormcast,,order,4,5,20,['frenzied'],140,4,4,2,1,0,sword,4,,,,,,,
1045,349b9eb3,Annihilator with Grandhammer,Stormcast Eternals Thunderstrike Stormcast,,order,3,6,20,['brute'],155,3,5,3,2,0,hammer,6,,,,,,,
1046,48186a41,Praetor,Stormcast Eternals Thunderstrike Stormcast,,order,4,5,22,['elite'],160,3,5,2,2,0,axe,5,,,,,,,
1047,cc438629,Vigilor,Stormcast Eternals Thunderstrike Stormcast,,order,5,5,20,['scout'],165,3,4,1,1,0,dagger,4,2.0,4.0,2.0,15.0,3.0,ranged,4.0
1048,126a9d19,Knight-Vexillor with Banner of Apotheosis,Stormcast Eternals Thunderstrike Stormcast,,order,4,5,28,"['hero', 'icon-bearer']",170,3,4,2,1,0,sword,4,,,,,,,
1049,4cdafcfe,Vindictor-Prime,Stormcast Eternals Thunderstrike Stormcast,,order,4,6,25,['hero'],170,3,5,2,2,0,spear,4,,,,,,,
1050,a48e97aa,Annihilator-Prime with Meteoric Hammer,Stormcast Eternals Thunderstrike Stormcast,,order,3,7,25,"['hero', 'brute']",190,4,5,3,1,0,hammer,5,,,,,,,
1051,8927d3fc,Knight-Relictor,Stormcast Eternals Thunderstrike Stormcast,,order,4,5,28,"['hero', 'priest']",180,4,4,2,1,0,mace,4,,,,,,,
1052,7d71d138,Vanquisher-Prime,Stormcast Eternals Thunderstrike Stormcast,,order,4,5,25,"['hero', 'frenzied']",185,5,4,2,1,0,sword,4,,,,,,,
1053,c7c22bd7,Annihilator-Prime with Grandhammer,Stormcast Eternals Thunderstrike Stormcast,,order,3,6,25,"['hero', 'brute']",200,4,5,3,2,0,hammer,6,,,,,,,
1054,040095bd,Knight-Arcanum,Stormcast Eternals Thunderstrike Stormcast,,order,4,5,28,"['hero', 'mystic']",205,3,4,2,2,0,mace,4,2.0,6.0,3.0,7.0,3.0,blast,4.0
1055,ff065216,Praetor-Prime,Stormcast Eternals Thunderstrike Stormcast,,order,4,5,28,"['hero', 'elite']",215,4,5,2,2,0,axe,5,,,,,,,
1056,d2296895,Vigilor-Prime,Stormcast Eternals Thunderstrike Stormcast,,order,5,5,25,"['hero', 'scout']",225,3,4,1,1,0,dagger,4,3.0,4.0,2.0,15.0,3.0,ranged,4.0
1057,d4b27dc2,Knight-Judicator,Stormcast Eternals Thunderstrike Stormcast,,order,4,5,28,"['hero', 'trapper']",235,3,4,2,1,0,sword,4,1.0,10.0,4.0,20.0,6.0,ranged,5.0
1058,f3fb309d,Lord-Imperatant,Stormcast Eternals Thunderstrike Stormcast,,order,4,5,30,"['hero', 'champion']",240,4,5,2,1,0,hammer,4,4.0,4.0,1.0,15.0,3.0,ranged,4.0
1059,2ed0ed36,"Sarpon, the Cyclone",Stormcast Eternals Thunderstrike Stormcast,Domitan's Stormcoven,order,4,5,28,"['hero', 'destroyer']",195,4,4,2,2,0,club,4,2.0,6.0,3.0,7.0,3.0,blast,4.0
1060,ac8f1a28,"Domitan, Eye of the Storm",Stormcast Eternals Thunderstrike Stormcast,Domitan's Stormcoven,order,4,5,30,"['hero', 'bulwark']",200,3,4,2,2,0,club,4,2.0,6.0,3.0,7.0,3.0,blast,4.0
1061,ed6a5c53,Leona Stratosi,Stormcast Eternals Thunderstrike Stormcast,Domitan's Stormcoven,order,4,5,28,"['hero', 'agile']",200,3,4,2,2,0,club,4,2.0,7.0,3.0,7.0,3.0,blast,4.0
1062,b0072259,Taros,Stormcast Eternals Thunderstrike Stormcast,Xandire's Truthseekers,order,12,2,6,"['beast', 'fly']",115,3,2,1,1,0,claws,2,,,,,,,
1063,c7577876,Dhoraz Giant-fell,Stormcast Eternals Thunderstrike Stormcast,Xandire's Truthseekers,order,4,5,22,['brute'],165,3,5,3,1,0,mace,5,,,,,,,
1064,8fb133cc,Luxa Stormrider,Stormcast Eternals Thunderstrike Stormcast,Xandire's Truthseekers,order,5,5,20,['scout'],170,3,4,1,1,0,unarmed,4,2.0,4.0,2.0,15.0,3.0,ranged,4.0
1065,216ac865,Calthia Xandire,Stormcast Eternals Thunderstrike Stormcast,Xandire's Truthseekers,order,5,5,25,"['hero', 'champion']",210,5,4,2,1,0,sword,4,,,,,,,
1066,b1186552,Knight-Questor,Stormcast Eternals Thunderstrike Stormcast,,order,4,5,25,"['hero', 'ferocious']",175,4,5,2,1,0,sword,4,,,,,,,
1067,3879ad50,Liberator-Prime With Dual Sigmarite Weapons,Stormcast Eternals Thunderstrike Stormcast,,order,4,5,25,"['hero', 'warrior']",185,5,4,2,1,0,hammer,4,,,,,,,
1068,a046509d,Liberator-Prime With Sigmarite Weapon and Shield,Stormcast Eternals Thunderstrike Stormcast,,order,4,6,25,"['hero', 'warrior']",195,5,4,2,1,0,hammer,4,,,,,,,
1069,dceff888,Liberator With Dual Sigmarite Weapons,Stormcast Eternals Thunderstrike Stormcast,,order,4,5,20,['warrior'],140,4,4,2,1,0,hammer,4,,,,,,,
1070,9002c62d,Liberator With Sigmarite Weapon and Shield,Stormcast Eternals Thunderstrike Stormcast,,order,4,6,20,['warrior'],150,4,4,2,1,0,hammer,4,,,,,,,
1071,2134ed36,Liberator With Grandhammer,Stormcast Eternals Thunderstrike Stormcast,,order,4,5,20,['warrior'],150,3,4,3,1,0,hammer,5,,,,,,,
1072,ce47b2b5,Numara Falconis,Stormcast Eternals Thunderstrike Stormcast,Gladitorium,order,4,5,25,"['hero', 'scout']",230,3,4,1,1,0,sword,4,3.0,4.0,2.0,15.0,3.0,ranged,4.0
1073,8710587d,Goltan the Relentless,Stormcast Eternals Thunderstrike Stormcast,Gladitorium,order,3,7,25,"['hero', 'brute']",195,4,5,3,1,0,club,5,,,,,,,
1074,f7ab94fd,Tenya Thrice-trusted,Stormcast Eternals Thunderstrike Stormcast,Gladitorium,order,4,5,28,"['hero', 'elite']",220,4,5,2,2,0,axe,5,,,,,,,
1075,ef88c4d8,Valantin Harvestblade,Stormcast Eternals Thunderstrike Stormcast,Gladitorium,order,4,5,25,"['hero', 'frenzied']",195,5,4,2,1,0,sword,4,,,,,,,
1076,2c764979,Printis Verna,Stormcast Eternals Thunderstrike Stormcast,Gladitorium,order,4,6,25,"['hero', 'warrior']",175,3,5,2,2,0,spear,4,,,,,,,
1077,c8c77626,Axactus Krane,Stormcast Eternals Thunderstrike Stormcast,Gladitorium,order,4,5,28,"['hero', 'mystic']",210,3,4,2,2,0,club,4,2.0,6.0,3.0,7.0,3.0,blast,4.0
1078,9067fb3e,Zhea Galdara,Stormcast Eternals Thunderstrike Stormcast,Gladitorium,order,4,6,25,"['hero', 'bulwark']",175,4,4,2,1,0,club,4,,,,,,,
1079,3f5c817c,Stormstrike Pallador-Prime,Stormcast Eternals Thunderstrike Stormcast,,order,8,6,30,"['hero', 'mount']",245,4,4,2,1,0,sword,4,,,,,,,
1080,7a3dcfca,Stormstrike Pallador,Stormcast Eternals Thunderstrike Stormcast,,order,8,6,28,['mount'],195,3,4,2,1,0,sword,4,,,,,,,
1081,4dec3bd0,Trailhound,Wildercorps Hunters,,order,6,3,6,['beast'],60,2,3,2,1,0,fangs,3,,,,,,,
1082,fcab23e7,Wildercorps Scout with Hunting Crossbow,Wildercorps Hunters,,order,4,3,10,['warrior'],75,2,3,1,1,0,axe,3,2.0,3.0,1.0,15.0,3.0,ranged,3.0
1083,32d49466,Wildercorps Scout with Paired Hatchets,Wildercorps Hunters,,order,4,3,10,['warrior'],75,4,3,1,1,0,axe,3,2.0,3.0,1.0,8.0,0.0,axe,3.0
1084,1e46811e,Trailblazer with Duelling Sabre,Wildercorps Hunters,,order,4,3,12,"['trapper', 'warrior']",90,4,4,2,1,0,sword,3,2.0,3.0,1.0,8.0,0.0,ranged,3.0
1085,c07e5e4d,Trailblazer with Twin Crossbows,Wildercorps Hunters,,order,4,3,12,"['trapper', 'warrior']",100,4,3,1,8,0,ranged,3,,,,,,,
1086,e8f540bc,Wildercorps Leatherhide with Troggslayer Spear,Wildercorps Hunters,,order,4,3,12,"['champion', 'warrior']",100,3,4,2,2,0,spear,4,,,,,,,
1087,93a3a07a,Wildercorps Leatherhide with Hunting Crossbow,Wildercorps Hunters,,order,4,3,12,"['champion', 'warrior']",100,2,3,1,1,0,axe,3,2.0,3.0,1.0,15.0,3.0,ranged,3.0
1088,2359254e,Wildercorps Warden with Double-bitted Axe,Wildercorps Hunters,,order,4,3,20,"['hero', 'champion', 'warrior']",115,3,4,2,1,0,axe,4,,,,,,,
1089,605b1c5c,Wildercorps Warden with Grizzled Trailhound,Wildercorps Hunters,,order,4,3,20,"['hero', 'sentience', 'warrior']",115,4,3,2,1,0,fangs,3,,,,,,,
1090,bde180a8,Wildercorps Warden with Hunting Crossbow,Wildercorps Hunters,,order,4,3,20,"['hero', 'champion', 'warrior']",120,2,3,2,1,0,fangs,3,2.0,3.0,1.0,15.0,3.0,ranged,3.0
1091,8cb98abe,Arbalester,Wildercorps Hunters,,order,3,3,12,['warrior'],175,2,2,1,1,0,dagger,3,2.0,8.0,4.0,20.0,6.0,ranged,4.0
1092,5597b674,Aetherwing,Stormcast Eternals Vanguard Auxiliary Chamber,,order,12,2,6,"['fly', 'scout']",115,3,2,1,1,0,claws,2,,,,,,,
1093,871dd186,Gryph-Hound,Stormcast Eternals Vanguard Auxiliary Chamber,,order,6,4,12,['beast'],115,4,4,1,1,0,claws,4,,,,,,,
1094,17a5c7c3,Vanguard-Hunter,Stormcast Eternals Vanguard Auxiliary Chamber,,order,5,5,20,[],145,3,4,2,1,0,axe,4,3.0,4.0,1.0,10.0,0.0,ranged,4.0
1095,798d79b7,Hunter-Prime,Stormcast Eternals Vanguard Auxiliary Chamber,,order,5,5,25,['hero'],185,4,4,2,1,0,axe,4,3.0,4.0,1.0,10.0,0.0,ranged,4.0
1096,2ebb6f4b,Vanguard-Raptor with Longstrike Crossbow,Stormcast Eternals Vanguard Auxiliary Chamber,,order,4,5,20,['elite'],195,3,4,1,1,0,unarmed,4,1.0,10.0,4.0,20.0,6.0,ranged,5.0
1097,05435287,Knight-Zephyros,Stormcast Eternals Vanguard Auxiliary Chamber,,order,5,5,28,"['hero', 'frenzied']",200,4,4,2,1,0,axe,4,3.0,4.0,1.0,10.0,0.0,ranged,4.0
1098,d914df34,Vanguard-Raptor with Hurricane Crossbow,Stormcast Eternals Vanguard Auxiliary Chamber,,order,4,5,20,['bulwark'],210,3,4,1,1,0,unarmed,4,3.0,6.0,2.0,15.0,3.0,ranged,4.0
1099,adcb1309,Vanguard Pallador with Starstrike Javelin,Stormcast Eternals Vanguard Auxiliary Chamber,,order,10,5,28,['mount'],220,3,5,2,2,0,axe,4,3.0,4.0,1.0,10.0,0.0,ranged,4.0
1100,34d64078,Raptor-Prime with Longstrike Bow,Stormcast Eternals Vanguard Auxiliary Chamber,,order,4,5,25,"['hero', 'elite', 'scout']",230,3,4,1,1,0,unarmed,4,1.0,10.0,4.0,20.0,6.0,ranged,5.0
1101,4bd11d2b,Vanguard Pallador with Shock Hand-Axe,Stormcast Eternals Vanguard Auxiliary Chamber,,order,10,5,28,['mount'],230,4,4,2,1,0,axe,4,3.0,4.0,1.0,10.0,0.0,ranged,4.0
1102,ca6d418d,Raptor-Prime with Hurricane Crossbow,Stormcast Eternals Vanguard Auxiliary Chamber,,order,4,5,25,"['hero', 'bulwark']",245,3,4,1,1,0,unarmed,4,3.0,6.0,2.0,15.0,3.0,ranged,4.0
1103,15417f0c,Knight-Azyros,Stormcast Eternals Vanguard Auxiliary Chamber,,order,10,5,28,"['fly', 'hero', 'berserker']",260,4,4,2,1,0,sword,4,,,,,,,
1104,3b0ff9ab,Pallador-Prime with Starstrike Javelin,Stormcast Eternals Vanguard Auxiliary Chamber,,order,10,5,32,"['hero', 'mount']",280,4,5,2,2,0,axe,4,3.0,4.0,1.0,10.0,0.0,ranged,4.0
1105,6f53fe73,Pallador-Prime with Shock Hand-axe,Stormcast Eternals Vanguard Auxiliary Chamber,,order,10,5,32,"['hero', 'mount']",285,5,4,2,1,0,axe,4,3.0,4.0,1.0,10.0,0.0,ranged,4.0
1106,5fc20860,Lord-Aquilor,Stormcast Eternals Vanguard Auxiliary Chamber,,order,10,5,38,"['hero', 'mount']",310,4,5,2,1,0,sword,5,3.0,4.0,1.0,10.0,0.0,ranged,4.0
1107,91a6fdeb,Knight-Venator,Stormcast Eternals Vanguard Auxiliary Chamber,,order,10,5,28,"['hero', 'trapper', 'fly']",325,3,4,1,1,0,unarmed,4,3.0,6.0,2.0,20.0,3.0,ranged,4.0
1108,3e007a24,Almeric Eagle-eye,Stormcast Eternals Vanguard Auxiliary Chamber,The Farstriders,order,4,5,22,[],135,4,4,2,1,0,axe,4,3.0,4.0,1.0,8.0,0.0,ranged,4.0
1109,34d09ed8,Elias Swiftblade,Stormcast Eternals Vanguard Auxiliary Chamber,The Farstriders,order,4,5,22,[],135,4,4,2,1,0,sword,4,3.0,4.0,1.0,8.0,0.0,ranged,4.0
1110,0pnm5n5z,Ardorn Flamerunner,Stormcast Eternals Vanguard Auxiliary Chamber,The Emberwatch,order,4,5,25,['hero'],190,4,4,2,1,0,axe,4,3.0,4.0,1.0,10.0,0.0,ranged,4.0
1111,fb8xgmfx,Farasa Twice-Risen,Stormcast Eternals Vanguard Auxiliary Chamber,The Emberwatch,order,4,5,22,['champion'],155,5,3,2,1,0,sword,4,3.0,4.0,1.0,10.0,0.0,ranged,4.0
1112,q6lx5d3i,Yurik Velzaine,Stormcast Eternals Vanguard Auxiliary Chamber,The Emberwatch,order,4,5,20,['destroyer'],190,3,4,2,1,0,sword,4,2.0,4.0,2.0,24.0,6.0,ranged,4.0
1113,68ddfc6b,Sanson Farstrider,Stormcast Eternals Vanguard Auxiliary Chamber,The Farstriders,order,4,5,30,"['hero', 'warrior']",170,4,4,2,1,0,axe,4,3.0,4.0,1.0,8.0,0.0,ranged,4.0
1114,6e1b7w9z,Errant-Questor Duelist with Twinblades,Stormcast Eternals Questor Soulsworn,,order,4,5,20,"['hero', 'champion']",160,5,3,2,1,0,sword,4,,,,,,,
1115,u4nyw6a2,Errant-Questor with Grandblade,Stormcast Eternals Questor Soulsworn,,order,4,5,20,"['hero', 'destroyer']",165,4,4,2,1,0,sword,5,,,,,,,
1116,s5v8g2y4,Errant-Questor with Grandaxe,Stormcast Eternals Questor Soulsworn,,order,4,5,20,"['hero', 'destroyer']",165,3,5,2,2,0,axe,5,,,,,,,
1117,y9p4k7d1,Errant-Questor with Grandhammer,Stormcast Eternals Questor Soulsworn,,order,4,5,20,"['hero', 'destroyer']",165,3,4,3,1,0,hammer,6,,,,,,,
1118,j3h6t5r7,Soulsworn Knight-Relictor,Stormcast Eternals Questor Soulsworn,,order,4,5,20,"['hero', 'priest']",165,3,4,3,1,0,hammer,4,2.0,5.0,3.0,8.0,0.0,blast,4.0
1119,a7r5x8t9,Questor-Prime,Stormcast Eternals Questor Soulsworn,,order,4,5,20,"['hero', 'warrior']",170,4,4,2,2,0,axe,4,,,,,,,
1120,k9f3n1l6,Errant-Questor with Grandspear,Stormcast Eternals Questor Soulsworn,,order,4,5,20,['hero'],170,3,5,2,3,0,spear,5,,,,,,,
1121,6bb3286e,Witch Aelf with Paired Sciansá,Daughters of Khaine,,order,5,3,8,[],65,4,3,1,1,0,dagger,3,,,,,,,
1122,1aeda80d,Witch Aelf with Sciansá and Bladed Buckler,Daughters of Khaine,,order,5,4,8,[],65,3,3,1,1,0,dagger,3,,,,,,,
1123,421951b6,Sister of Slaughter with Kruiplash and Bladed Buckler,Daughters of Khaine,,order,5,4,8,[],75,3,4,1,2,0,reach,3,,,,,,,
1124,68ef8142,Sister of Slaughter with Kruiplash and Sacrificial Knife,Daughters of Khaine,,order,5,3,8,[],80,4,4,1,2,0,reach,3,,,,,,,
1125,546a5335,Witch Aelf Hag,Daughters of Khaine,,order,5,3,12,['hero'],95,4,4,1,1,0,dagger,3,,,,,,,
1126,0d24141f,Handmaiden,Daughters of Khaine,,order,5,4,12,['hero'],125,4,4,2,2,0,reach,3,,,,,,,
1127,8d0b3924,Hag Queen,Daughters of Khaine,,order,5,3,18,"['hero', 'priest']",130,3,4,2,1,0,dagger,4,,,,,,,
1128,c63f9100,Doomfire Warlock,Daughters of Khaine,,order,10,3,18,['mount'],140,4,3,1,1,0,sword,3,2.0,3.0,1.0,10.0,3.0,ranged,3.0
